Date,Open,Close,Adj Close,Volume
1998-01-20,7880.6298828125,7907.68017578125,7907.64306640625,0
1998-01-21,8020.490234375,8098.64990234375,8098.6123046875,0
1998-01-22,8066.14013671875,8085.47021484375,8085.4326171875,0
1998-02-02,8260.2802734375,8405.1103515625,8405.0703125,0
1998-02-03,8583.3798828125,8514.1796875,8514.1396484375,0
1998-02-04,8539.8095703125,8470.6103515625,8470.5703125,0
1998-02-05,8492.919921875,8621.9697265625,8621.9296875,0
1998-02-06,8712.25,8544.1396484375,8544.099609375,0
1998-02-09,8778.98046875,8634.6103515625,8634.5703125,0
1998-02-10,8667.41015625,8567.66015625,8567.6201171875,0
1998-02-11,8693.990234375,8713.419921875,8713.3798828125,0
1998-02-12,8805.16015625,8800.01953125,8799.9794921875,0
1998-02-13,8920.240234375,8706.4599609375,8706.419921875,0
1998-02-16,8673.8203125,8708.2900390625,8708.25,0
1998-02-17,8701.9697265625,8782.08984375,8782.0498046875,0
1998-02-18,8868.6796875,8837.33984375,8837.2998046875,0
1998-02-19,8958.33984375,8978.509765625,8978.46875,0
1998-02-20,9095.3701171875,9037.48046875,9037.439453125,0
1998-02-23,9126.5,9147.0,9146.9580078125,0
1998-02-24,9324.5400390625,9066.4599609375,9066.41796875,0
1998-02-25,9111.8701171875,9027.099609375,9027.05859375,0
1998-02-26,9144.259765625,9229.1904296875,9229.1484375,0
1998-02-27,9363.3896484375,9202.5595703125,9202.517578125,0
1998-03-02,9272.7900390625,9277.08984375,9277.0478515625,0
1998-03-03,9307.01953125,9211.830078125,9211.7880859375,0
1998-03-04,9202.8203125,8977.5400390625,8977.4990234375,0
1998-03-05,8995.919921875,8765.3203125,8765.2802734375,0
1998-03-06,8630.0498046875,8847.650390625,8847.6103515625,0
1998-03-09,8860.2197265625,8887.3603515625,8887.3193359375,0
1998-03-10,8971.509765625,8897.26953125,8897.228515625,0
1998-03-11,8991.7099609375,9030.5498046875,9030.5087890625,0
1998-03-12,9113.150390625,9056.3701171875,9056.328125,0
1998-03-13,9096.740234375,9055.509765625,9055.4677734375,0
1998-03-16,9088.5,9065.2998046875,9065.2578125,0
1998-03-17,9161.1796875,9045.5498046875,9045.5087890625,0
1998-03-18,9045.3603515625,8952.66015625,8952.619140625,0
1998-03-19,8994.0498046875,8859.41015625,8859.3701171875,0
1998-03-20,8911.759765625,8904.23046875,8904.189453125,0
1998-03-23,8843.76953125,8757.58984375,8757.5498046875,0
1998-03-24,8792.2197265625,8806.849609375,8806.8095703125,0
1998-03-25,8904.5,9040.75,9040.708984375,0
1998-03-26,9120.23046875,9014.169921875,9014.12890625,0
1998-03-27,9091.75,9095.830078125,9095.7880859375,0
1998-03-30,9154.5498046875,9088.9599609375,9088.91796875,0
1998-03-31,9069.650390625,9091.16015625,9091.1181640625,0
1998-04-01,9160.6796875,9041.5,9041.458984375,0
1998-04-02,9029.73046875,9013.099609375,9013.05859375,0
1998-04-03,9087.830078125,9134.0595703125,9134.017578125,0
1998-04-07,9283.98046875,9266.6796875,9266.6376953125,0
1998-04-08,9263.9404296875,9263.4404296875,9263.3984375,0
1998-04-09,9335.419921875,9090.3095703125,9090.267578125,0
1998-04-10,9178.16015625,9054.01953125,9053.978515625,0
1998-04-13,9014.740234375,8863.1103515625,8863.0703125,0
1998-04-14,8906.4404296875,8764.580078125,8764.5400390625,0
1998-04-15,8887.6396484375,8807.3095703125,8807.26953125,0
1998-04-16,8855.7900390625,8780.2099609375,8780.169921875,0
1998-04-17,8724.650390625,8619.490234375,8619.4501953125,0
1998-04-20,8741.9501953125,8508.5595703125,8508.51953125,0
1998-04-21,8513.5302734375,8440.2001953125,8440.16015625,0
1998-04-22,8553.16015625,8636.509765625,8636.4697265625,0
1998-04-23,8624.8203125,8613.9599609375,8613.919921875,0
1998-04-24,8571.01953125,8636.1103515625,8636.0703125,0
1998-04-27,8623.6103515625,8471.6201171875,8471.580078125,0
1998-04-28,8327.4599609375,8434.669921875,8434.6298828125,0
1998-04-29,8466.3798828125,8348.349609375,8348.3095703125,0
1998-04-30,8422.08984375,8304.2099609375,8304.169921875,0
1998-05-04,8321.580078125,8360.599609375,8360.5595703125,0
1998-05-05,8387.4404296875,8330.150390625,8330.1103515625,0
1998-05-06,8297.900390625,8325.6396484375,8325.599609375,0
1998-05-07,8319.3701171875,8290.3701171875,8290.330078125,0
1998-05-08,8241.5595703125,8210.83984375,8210.7998046875,0
1998-05-11,8304.98046875,8378.8798828125,8378.83984375,0
1998-05-12,8386.2099609375,8278.4296875,8278.3896484375,0
1998-05-13,8306.1298828125,8202.900390625,8202.8603515625,0
1998-05-14,8202.099609375,8193.5,8193.4599609375,0
1998-05-15,8198.0302734375,8167.5,8167.46240234375,0
1998-05-18,8023.919921875,8134.89013671875,8134.8525390625,0
1998-05-19,8108.58984375,8136.27001953125,8136.232421875,0
1998-05-20,8229.1298828125,8267.490234375,8267.4501953125,0
1998-05-21,8342.1396484375,8369.3203125,8369.2802734375,0
1998-05-22,8360.169921875,8384.91015625,8384.8701171875,0
1998-05-25,8417.16015625,8314.08984375,8314.0498046875,0
1998-05-26,8261.41015625,8178.39013671875,8178.3525390625,0
1998-05-27,8093.419921875,8068.169921875,8068.13232421875,0
1998-05-28,8147.419921875,8124.5,8124.46240234375,0
1998-05-29,8119.25,7903.33984375,7903.302734375,0
1998-06-01,7860.0498046875,7606.25,7606.21484375,0
1998-06-02,7671.2099609375,7565.64013671875,7565.60498046875,0
1998-06-03,7631.97998046875,7643.2001953125,7643.1650390625,0
1998-06-04,7563.6298828125,7425.9599609375,7425.92578125,0
1998-06-05,7582.10986328125,7505.580078125,7505.5458984375,0
1998-06-08,7601.31005859375,7591.27001953125,7591.23486328125,0
1998-06-09,7607.580078125,7455.6298828125,7455.595703125,0
1998-06-10,7377.0498046875,7223.1298828125,7223.0966796875,0
1998-06-11,7073.22021484375,7210.740234375,7210.70703125,0
1998-06-12,7121.85986328125,7117.10986328125,7117.0771484375,0
1998-06-15,7166.9599609375,7283.830078125,7283.79638671875,0
1998-06-16,7174.72998046875,7404.27001953125,7404.23583984375,0
1998-06-17,7486.5400390625,7466.3798828125,7466.345703125,0
1998-06-18,7658.35009765625,7768.31005859375,7768.2744140625,0
1998-06-19,7723.27978515625,7754.43017578125,7754.39453125,0
1998-06-22,7867.41015625,7692.91015625,7692.875,0
1998-06-23,7729.91015625,7633.35986328125,7633.32470703125,0
1998-06-24,7733.7099609375,7670.7099609375,7670.6748046875,0
1998-06-25,7762.31982421875,7722.64013671875,7722.60498046875,0
1998-06-26,7717.3701171875,7681.9599609375,7681.9248046875,0
1998-06-29,7679.68017578125,7535.72998046875,7535.6953125,0
1998-06-30,7606.14990234375,7548.81005859375,7548.77490234375,0
1998-07-02,7654.009765625,7817.10986328125,7817.07421875,0
1998-07-03,7797.919921875,7758.6298828125,7758.59423828125,0
1998-07-06,7949.1201171875,7894.85009765625,7894.81298828125,0
1998-07-07,7947.52978515625,7845.97021484375,7845.93408203125,0
1998-07-08,7908.0,7936.81982421875,7936.78271484375,0
1998-07-09,8044.9599609375,7947.52978515625,7947.49267578125,0
1998-07-10,7925.25,7883.16015625,7883.123046875,0
1998-07-13,7818.35986328125,7815.52978515625,7815.494140625,0
1998-07-14,7888.10986328125,7789.22021484375,7789.1845703125,0
1998-07-15,7853.72998046875,7875.91015625,7875.87353515625,0
1998-07-16,7933.77001953125,7924.83984375,7924.802734375,0
1998-07-17,8013.240234375,8032.85986328125,8032.822265625,0
1998-07-20,8075.85986328125,8047.669921875,8047.63232421875,0
1998-07-21,8076.580078125,7949.2001953125,7949.1630859375,0
1998-07-22,7872.89990234375,7881.06005859375,7881.02294921875,0
1998-07-23,7866.39013671875,7879.89013671875,7879.85302734375,0
1998-07-24,7813.7900390625,7902.39990234375,7902.36279296875,0
1998-07-27,7935.31005859375,7890.2998046875,7890.2626953125,0
1998-07-28,7941.3798828125,7830.14013671875,7830.10400390625,0
1998-07-29,7818.18017578125,7775.330078125,7775.29443359375,0
1998-07-30,7808.85009765625,7730.43017578125,7730.39501953125,0
1998-07-31,7792.22998046875,7653.509765625,7653.474609375,0
1998-08-03,7715.7998046875,7599.0400390625,7599.0048828125,0
1998-08-04,7573.02978515625,7593.14013671875,7593.10498046875,0
1998-08-05,7524.830078125,7499.72998046875,7499.69580078125,0
1998-08-06,7567.64013671875,7471.740234375,7471.7060546875,0
1998-08-07,7501.27001953125,7530.02001953125,7529.9853515625,0
1998-08-10,7477.89990234375,7372.1201171875,7372.08642578125,0
1998-08-11,7361.18994140625,7383.97998046875,7383.94580078125,0
1998-08-12,7301.52001953125,7351.509765625,7351.47607421875,0
1998-08-13,7433.39013671875,7362.5498046875,7362.51611328125,0
1998-08-14,7345.52978515625,7348.0400390625,7348.00634765625,0
1998-08-17,7352.27978515625,7273.85009765625,7273.81640625,0
1998-08-18,7284.60009765625,7181.58984375,7181.556640625,0
1998-08-19,7261.85009765625,7293.39990234375,7293.3662109375,0
1998-08-20,7289.89013671875,7270.83984375,7270.80615234375,0
1998-08-21,7268.14013671875,7213.3701171875,7213.3369140625,0
1998-08-24,7128.97021484375,6957.75,6957.71826171875,0
1998-08-25,6948.9501953125,6908.330078125,6908.29833984375,0
1998-08-26,6996.31982421875,6814.330078125,6814.298828125,0
1998-08-27,6706.31982421875,6813.2998046875,6813.2685546875,0
1998-08-28,6625.3701171875,6723.77001953125,6723.73876953125,0
1998-08-31,6776.14990234375,6550.10986328125,6550.07958984375,0
1998-09-01,6350.1298828125,6335.08984375,6335.06005859375,0
1998-09-02,6450.419921875,6471.68017578125,6471.650390625,0
1998-09-03,6372.35986328125,6251.3798828125,6251.35107421875,0
1998-09-04,6254.830078125,6463.14990234375,6463.1201171875,0
1998-09-07,6769.6201171875,6800.72998046875,6800.69873046875,0
1998-09-08,6820.18994140625,6942.259765625,6942.22802734375,0
1998-09-09,7017.27978515625,6894.56982421875,6894.5380859375,0
1998-09-10,6803.259765625,6803.830078125,6803.798828125,0
1998-09-11,6745.52001953125,6841.830078125,6841.79833984375,0
1998-09-14,6884.81982421875,6860.169921875,6860.13818359375,0
1998-09-15,6925.22021484375,6857.9599609375,6857.92822265625,0
1998-09-16,6877.89990234375,6972.5400390625,6972.50830078125,0
1998-09-17,7036.8701171875,7000.52001953125,7000.48828125,0
1998-09-18,6929.240234375,6961.759765625,6961.72802734375,0
1998-09-21,7218.39013671875,7029.39990234375,7029.3681640625,0
1998-09-22,7090.08984375,7033.990234375,7033.95849609375,0
1998-09-23,7065.009765625,6962.169921875,6962.13818359375,0
1998-09-24,7045.580078125,6979.9501953125,6979.91845703125,0
1998-09-25,6952.68994140625,6979.89013671875,6979.8583984375,0
1998-09-28,6958.169921875,6910.60986328125,6910.578125,0
1998-09-29,6952.2099609375,6884.5,6884.46826171875,0
1998-09-30,6874.56982421875,6833.9501953125,6833.91845703125,0
1998-10-01,6760.41015625,6702.06005859375,6702.02880859375,0
1998-10-02,6512.85009765625,6436.0,6435.97021484375,0
1998-10-06,6506.10009765625,6534.64990234375,6534.61962890625,0
1998-10-07,6596.47998046875,6674.89013671875,6674.859375,0
1998-10-08,6726.1201171875,6970.22998046875,6970.1982421875,0
1998-10-09,6990.06005859375,6944.169921875,6944.13818359375,0
1998-10-12,7027.14013671875,6920.4501953125,6920.41845703125,0
1998-10-13,6997.91015625,6909.22021484375,6909.1884765625,0
1998-10-14,6857.81982421875,6819.1201171875,6819.0888671875,0
1998-10-15,6828.8798828125,6799.8798828125,6799.8486328125,0
1998-10-19,6944.14013671875,6904.56005859375,6904.5283203125,0
1998-10-20,6875.6298828125,6848.72021484375,6848.6884765625,0
1998-10-21,6859.77978515625,7021.419921875,7021.38818359375,0
1998-10-22,7068.02978515625,6987.7900390625,6987.75830078125,0
1998-10-23,7029.43994140625,7055.4599609375,7055.42822265625,0
1998-10-26,7063.43994140625,7050.31982421875,7050.2880859375,0
1998-10-27,7056.509765625,7036.6298828125,7036.59814453125,0
1998-10-28,7060.740234375,6962.08984375,6962.05810546875,0
1998-10-29,6983.759765625,7016.89013671875,7016.8583984375,0
1998-10-30,7046.93994140625,7101.4599609375,7101.427734375,0
1998-11-02,7215.830078125,7218.08984375,7218.056640625,0
1998-11-03,7133.169921875,7071.43994140625,7071.408203125,0
1998-11-04,7002.580078125,6905.31982421875,6905.2880859375,0
1998-11-05,6933.2998046875,6957.27001953125,6957.23828125,0
1998-11-06,6931.14013671875,6889.64990234375,6889.6181640625,0
1998-11-09,6989.43017578125,6957.39990234375,6957.3681640625,0
1998-11-10,6847.52001953125,6812.2998046875,6812.2685546875,0
1998-11-11,6738.169921875,6654.7900390625,6654.75927734375,0
1998-11-13,6785.02001953125,6829.6201171875,6829.58837890625,0
1998-11-16,6890.0498046875,7003.8701171875,7003.83837890625,0
1998-11-17,7067.0400390625,7131.89990234375,7131.8671875,0
1998-11-18,7140.33984375,7100.14013671875,7100.10791015625,0
1998-11-19,7185.5400390625,7300.33984375,7300.30615234375,0
1998-11-20,7366.14013671875,7380.52978515625,7380.49560546875,0
1998-11-23,7318.35009765625,7312.259765625,7312.22607421875,0
1998-11-24,7452.93994140625,7435.83984375,7435.8056640625,0
1998-11-25,7187.669921875,7213.5,7213.466796875,0
1998-11-26,7281.080078125,7377.85986328125,7377.82568359375,0
1998-11-27,7406.7998046875,7320.1201171875,7320.08642578125,0
1998-11-30,7312.64990234375,7177.22021484375,7177.18701171875,0
1998-12-01,7116.240234375,7102.3701171875,7102.337890625,0
1998-12-02,7190.0498046875,7157.22021484375,7157.1875,0
1998-12-03,7182.47998046875,7140.10986328125,7140.0771484375,0
1998-12-04,7165.06982421875,7201.83984375,7201.806640625,0
1998-12-07,7375.91015625,7303.33984375,7303.30615234375,0
1998-12-08,7355.6298828125,7212.68017578125,7212.64697265625,0
1998-12-09,7176.2099609375,7117.91015625,7117.87744140625,0
1998-12-10,7118.27001953125,7048.56982421875,7048.5380859375,0
1998-12-11,7015.72998046875,6939.740234375,6939.70849609375,0
1998-12-14,6985.8701171875,6889.5,6889.46826171875,0
1998-12-15,6847.009765625,6936.81982421875,6936.7880859375,0
1998-12-16,6926.83984375,6769.52001953125,6769.48876953125,0
1998-12-17,6695.169921875,6650.64013671875,6650.609375,0
1998-12-18,6742.1298828125,6636.66015625,6636.62939453125,0
1998-12-21,6549.52978515625,6558.27978515625,6558.24951171875,0
1998-12-22,6623.2099609375,6782.68017578125,6782.64892578125,0
1998-12-23,6775.60986328125,6688.64990234375,6688.61865234375,0
1998-12-24,6778.27001953125,6683.0,6682.96875,0
1998-12-28,6615.3798828125,6481.64990234375,6481.6201171875,0
1998-12-29,6499.85009765625,6478.27001953125,6478.240234375,0
1998-12-30,6545.77978515625,6462.02978515625,6462.0,0
1998-12-31,6516.2099609375,6418.43017578125,6418.400390625,0
1999-01-05,6210.41015625,6152.43017578125,6152.4013671875,0
1999-01-06,6082.02001953125,6199.91015625,6199.88134765625,0
1999-01-07,6280.3798828125,6404.31005859375,6404.2802734375,0
1999-01-08,6371.33984375,6421.75,6421.72021484375,0
1999-01-11,6472.02001953125,6406.990234375,6406.96044921875,0
1999-01-12,6429.5400390625,6363.89013671875,6363.8603515625,0
1999-01-13,6293.58984375,6319.33984375,6319.310546875,0
1999-01-14,6295.990234375,6241.31982421875,6241.291015625,0
1999-01-15,6190.9501953125,6454.60009765625,6454.5703125,0
1999-01-18,6436.169921875,6377.25,6377.22021484375,0
1999-01-19,6358.8798828125,6343.35986328125,6343.330078125,0
1999-01-20,6355.14990234375,6310.7099609375,6310.6806640625,0
1999-01-21,6332.68017578125,6332.2001953125,6332.17041015625,0
1999-01-22,6303.85986328125,6228.9501953125,6228.92138671875,0
1999-01-25,6142.72998046875,6032.14990234375,6032.1220703125,0
1999-01-26,6083.56982421875,6115.64013671875,6115.6123046875,0
1999-01-27,6161.77978515625,6138.8701171875,6138.84228515625,0
1999-01-28,6110.81982421875,6063.41015625,6063.38232421875,0
1999-01-29,6090.43994140625,5984.0,5983.97265625,0
1999-02-01,5948.35009765625,5862.7900390625,5862.76318359375,0
1999-02-02,5892.93017578125,5749.64013671875,5749.6142578125,0
1999-02-03,5658.009765625,5743.85986328125,5743.833984375,0
1999-02-04,5711.7998046875,5514.89013671875,5514.865234375,0
1999-02-05,5506.5498046875,5474.7900390625,5474.76513671875,0
1999-02-08,5784.14013671875,5822.97998046875,5822.953125,0
1999-02-09,5798.919921875,5723.72998046875,5723.70458984375,0
1999-02-10,5669.22998046875,5798.0,5797.97412109375,0
1999-02-22,6216.009765625,6313.6298828125,6313.6005859375,0
1999-02-23,6339.240234375,6180.93994140625,6180.9111328125,0
1999-02-24,6165.64990234375,6238.8701171875,6238.84130859375,0
1999-02-25,6279.35009765625,6275.52978515625,6275.50048828125,0
1999-02-26,6272.10986328125,6318.52001953125,6318.49072265625,0
1999-03-01,6328.22021484375,6312.25,6312.220703125,0
1999-03-02,6312.7099609375,6263.5400390625,6263.5107421875,0
1999-03-03,6261.2998046875,6403.14013671875,6403.1103515625,0
1999-03-04,6444.509765625,6393.740234375,6393.71044921875,0
1999-03-05,6430.5498046875,6383.08984375,6383.06005859375,0
1999-03-08,6441.1298828125,6431.9599609375,6431.93017578125,0
1999-03-09,6448.1298828125,6493.43017578125,6493.39990234375,0
1999-03-10,6495.14013671875,6486.60986328125,6486.57958984375,0
1999-03-11,6507.14990234375,6436.7998046875,6436.77001953125,0
1999-03-12,6447.06982421875,6462.72998046875,6462.7001953125,0
1999-03-15,6474.0,6598.31982421875,6598.28955078125,0
1999-03-16,6644.52978515625,6672.22998046875,6672.19921875,0
1999-03-17,6724.490234375,6757.06982421875,6757.03857421875,0
1999-03-18,6795.41015625,6895.009765625,6894.97802734375,0
1999-03-19,6934.580078125,6997.2900390625,6997.25830078125,0
1999-03-22,7009.0498046875,7043.22998046875,7043.1982421875,0
1999-03-23,7107.2001953125,6945.47998046875,6945.4482421875,0
1999-03-24,6873.47021484375,6889.419921875,6889.38818359375,0
1999-03-25,6929.669921875,6941.3798828125,6941.34814453125,0
1999-03-26,7004.4599609375,7033.25,7033.21826171875,0
1999-03-29,7057.169921875,6901.68017578125,6901.6484375,0
1999-03-30,6965.990234375,6898.66015625,6898.62841796875,0
1999-03-31,6894.64013671875,6881.72021484375,6881.6884765625,0
1999-04-01,6876.2001953125,7018.68017578125,7018.6484375,0
1999-04-02,7070.31982421875,7232.509765625,7232.4765625,0
1999-04-06,7232.4599609375,7163.990234375,7163.95751953125,0
1999-04-07,7178.0,7135.89013671875,7135.857421875,0
1999-04-08,7193.56982421875,7273.41015625,7273.37646484375,0
1999-04-09,7331.080078125,7265.7001953125,7265.66650390625,0
1999-04-12,7278.52978515625,7242.39990234375,7242.36669921875,0
1999-04-13,7281.740234375,7337.85009765625,7337.81640625,0
1999-04-14,7366.43994140625,7398.64990234375,7398.61572265625,0
1999-04-15,7417.14013671875,7498.169921875,7498.1357421875,0
1999-04-16,7529.47021484375,7466.81982421875,7466.78564453125,0
1999-04-19,7609.0,7623.18017578125,7623.14501953125,0
1999-04-20,7587.31982421875,7627.740234375,7627.705078125,0
1999-04-21,7684.89990234375,7474.16015625,7474.1259765625,0
1999-04-22,7515.10986328125,7494.60009765625,7494.56591796875,0
1999-04-23,7561.35009765625,7612.7998046875,7612.7646484375,0
1999-04-26,7652.0498046875,7629.08984375,7629.0546875,0
1999-04-27,7656.89013671875,7550.1298828125,7550.0947265625,0
1999-04-28,7559.7001953125,7496.60986328125,7496.57568359375,0
1999-04-29,7412.18017578125,7289.6201171875,7289.58642578125,0
1999-04-30,7265.009765625,7371.169921875,7371.13623046875,0
1999-05-03,7393.580078125,7383.259765625,7383.2255859375,0
1999-05-04,7433.52001953125,7588.0400390625,7588.0048828125,0
1999-05-05,7594.27978515625,7572.16015625,7572.125,0
1999-05-06,7619.43994140625,7560.0498046875,7560.0146484375,0
1999-05-07,7538.72998046875,7469.330078125,7469.2958984375,0
1999-05-10,7441.27978515625,7484.3701171875,7484.3359375,0
1999-05-11,7530.27001953125,7474.4501953125,7474.416015625,0
1999-05-12,7516.1298828125,7448.41015625,7448.3759765625,0
1999-05-13,7458.02001953125,7416.2001953125,7416.166015625,0
1999-05-14,7470.18994140625,7592.52978515625,7592.49462890625,0
1999-05-17,7646.4501953125,7599.759765625,7599.724609375,0
1999-05-18,7646.58984375,7585.509765625,7585.474609375,0
1999-05-19,7583.39990234375,7614.60009765625,7614.56494140625,0
1999-05-20,7665.66015625,7608.8798828125,7608.8447265625,0
1999-05-21,7646.16015625,7606.68994140625,7606.65478515625,0
1999-05-24,7626.7099609375,7588.22998046875,7588.19482421875,0
1999-05-25,7544.31005859375,7417.02978515625,7416.99560546875,0
1999-05-26,7348.8798828125,7426.6298828125,7426.595703125,0
1999-05-27,7498.93994140625,7469.009765625,7468.9755859375,0
1999-05-28,7463.2900390625,7387.3701171875,7387.3359375,0
1999-05-31,7449.10009765625,7316.56982421875,7316.5361328125,0
1999-06-01,7333.68994140625,7397.6201171875,7397.5859375,0
1999-06-02,7429.66015625,7488.02978515625,7487.99560546875,0
1999-06-03,7552.35986328125,7572.91015625,7572.875,0
1999-06-04,7613.14990234375,7590.43994140625,7590.40478515625,0
1999-06-07,7708.3798828125,7802.68994140625,7802.654296875,0
1999-06-08,7900.93017578125,7892.1298828125,7892.0927734375,0
1999-06-09,7928.240234375,7957.7099609375,7957.6728515625,0
1999-06-10,7993.60986328125,7996.759765625,7996.72216796875,0
1999-06-11,8008.9599609375,7979.39990234375,7979.3623046875,0
1999-06-14,8023.7099609375,7973.580078125,7973.54296875,0
1999-06-15,8091.81005859375,7960.0,7959.962890625,0
1999-06-16,7994.330078125,8059.02001953125,8058.982421875,0
1999-06-17,8155.43994140625,8274.3603515625,8274.3203125,0
1999-06-21,8361.0498046875,8413.48046875,8413.4404296875,0
1999-06-22,8482.3798828125,8608.91015625,8608.8701171875,0
1999-06-23,8607.5400390625,8492.3203125,8492.2802734375,0
1999-06-24,8497.900390625,8589.3095703125,8589.26953125,0
1999-06-25,8469.1201171875,8265.9599609375,8265.919921875,0
1999-06-28,8281.7001953125,8281.4501953125,8281.41015625,0
1999-06-29,8428.83984375,8514.26953125,8514.2294921875,0
1999-06-30,8576.7802734375,8467.3701171875,8467.330078125,0
1999-07-02,8508.7900390625,8572.08984375,8572.0498046875,0
1999-07-05,8588.150390625,8593.349609375,8593.3095703125,0
1999-07-06,8631.25,8454.490234375,8454.4501953125,0
1999-07-07,8464.75,8470.0703125,8470.0302734375,0
1999-07-08,8533.8701171875,8592.4296875,8592.3896484375,0
1999-07-09,8624.3798828125,8550.26953125,8550.2294921875,0
1999-07-12,8582.8896484375,8463.900390625,8463.8603515625,0
1999-07-13,8441.1396484375,8204.5,8204.4599609375,0
1999-07-14,8162.72021484375,7888.66015625,7888.623046875,0
1999-07-15,7868.47021484375,7918.0400390625,7918.0029296875,0
1999-07-16,7987.259765625,7411.580078125,7411.5458984375,0
1999-07-19,7364.8798828125,7386.89013671875,7386.85595703125,0
